code,secode,name
2402,2010003625,和而泰
2416,2010003654,爱施德
2426,2010003667,胜利精密
2430,2010003675,杭氧股份
601000,2010003685,唐山港
2442,2010003695,龙星化工
601288,2010003700,农业银行
601717,2010003965,郑煤机
2455,2010003967,百川股份
2458,2010003974,益生股份
2463,2010003991,沪电股份
300107,2010003998,建新股份
300110,2010004006,华仁药业
2472,2010004136,双环传动
2478,2010004157,常宝股份
300126,2010004175,锐奇股份
601377,2010004185,兴业证券
601788,2010003291,光大证券
2286,2010003299,保龄宝
601618,2010003310,中国中冶
300010,2010003318,立思辰
300021,2010003340,大禹节水
2309,2010003355,中利科技
300031,2010003377,宝通科技
2327,2010003385,富安娜
601801,2010003405,皖新传媒
2340,2010003493,格林美
2348,2010003505,高乐股份
2351,2010003507,漫步者
2357,2010003526,富临运业
300058,2010003539,蓝色光标
2368,2010003554,太极股份
2385,2010003592,大北农
2392,2010003606,北京利尔
601369,2010003609,陕鼓动力
2396,2010003615,星网锐捷
300077,2010003618,国民技术
300078,2010003619,思创医惠
2399,2010003622,海普瑞
300080,2010003634,易成新能
2411,2010003644,必康股份
2413,2010003652,雷科防务
2417,2010003657,三元达
2428,2010003669,云南锗业
2429,2010003672,兆驰股份
2493,2010004243,荣盛石化
2495,2010004245,佳隆股份
300141,2010004264,和顺电气
2502,2010004271,骅威文化
2512,2010004319,达华智能
2516,2010004329,旷达科技
2522,2010004351,浙江众成
2524,2010004371,光正集团
300151,2010004384,昌红科技
2528,2010004392,英飞拓
300153,2010004404,科泰电源
2531,2010004415,天顺风能
300157,2010004433,恒泰艾普
300171,2010004486,东富龙
300173,2010004488,智慧松德
300174,2010004489,元力股份
601799,2010004495,星宇股份
2547,2010004509,春兴精工
300187,2010004550,永清环保
300190,2010004561,维尔利
2566,2010004568,益盛药业
300192,2010004574,科斯伍德
300197,2010004583,铁汉生态
300201,2010004594,海伦哲
300089,2010003686,文化长城
300092,2010003702,科新机电
2447,2010003710,壹桥股份
2448,2010003715,中原内配
2450,2010003717,康得新
2451,2010003722,摩恩电气
2454,2010003725,松芝股份
300098,2010003964,高新兴
300103,2010003985,达刚路机
2465,2010004016,海格通信
300116,2010004024,坚瑞沃能
2469,2010004134,三维工程
2471,2010004138,中超控股
2480,2010004158,新筑股份
300122,2010004162,智飞生物
2484,2010004170,江海股份
2485,2010004182,希努尔
2489,2010004213,浙江永强
300133,2010004221,华策影视
2498,2010004257,汉缆股份
300142,2010004265,沃森生物
2513,2010004320,*ST蓝丰
2517,2010004330,恺英网络
2520,2010004349,日发精机
300147,2010004360,香雪制药
2532,2010004416,新界泵业
300155,2010004430,安居宝
300158,2010004432,振东制药
2537,2010004441,海立美达
601558,2010004455,华锐风电
2543,2010004480,万和电气
300177,2010004503,中海达
300180,2010004514,华峰超纤
2552,2010004526,宝鼎科技
2554,2010004528,惠博普
2555,2010004534,三七互娱
300186,2010004549,大华农
2568,2010004580,百润股份
2570,2010004599,贝因美
2572,2010004601,索菲亚
2578,2010004639,闽发铝业
300221,2010004669,银禧科技
601566,2010004674,九牧王
300223,2010004681,北京君正
2591,2010004724,恒大高新
2593,2010004731,日上集团
300235,2010004738,方直科技
2601,2010004792,佰利联
2603,2010004821,以岭药业
2604,2010004822,龙力生物
300257,2010004850,开山股份
300258,2010004853,精锻科技
300207,2010004618,欣旺达
2575,2010004624,群兴玩具
2576,2010004637,通达动力
2544,2010004481,杰赛科技
300181,2010004515,佐力药业
2553,2010004527,南方轴承
2561,2010004544,徐家汇
300185,2010004548,通裕重工
2565,2010004567,上海绿新
300193,2010004573,佳士科技
300194,2010004575,福安药业
300195,2010004584,长荣股份
300205,2010004616,天喻信息
300206,2010004617,理邦仪器
601258,2010004625,庞大集团
2577,2010004638,雷柏科技
2582,2010004662,好想你
300226,2010004696,上海钢联
300227,2010004697,光韵达
2590,2010004705,万安科技
300229,2010004711,拓尔思
300238,2010004753,冠昊生物
300248,2010004819,新开普
300252,2010004837,金信诺
2557,2010004536,洽洽食品
300188,2010004559,美亚柏科
300189,2010004560,神农基因
601199,2010004569,江南水务
300196,2010004582,长海股份
300200,2010004593,高盟新材
2571,2010004600,德力股份
2569,2010004602,步森股份
300208,2010004629,恒顺众昇
2580,2010004646,圣阳股份
601113,2010004647,华鼎股份
300214,2010004651,日科化学
2581,2010004656,未名医药
601208,2010004663,东材科技
2583,2010004673,海能达
300225,2010004683,金力泰
2584,2010004688,西陇科学
300175,2010004501,朗源股份
300179,2010004505,四方达
2563,2010004554,森马服饰
2567,2010004579,唐人神
300211,2010004643,亿通科技
601218,2010004648,吉鑫科技
601010,2010004691,文峰股份
300216,2010004652,千山药机
300217,2010004660,东方电热
300228,2010004698,富瑞特装
300230,2010004712,永利股份
601798,2010004726,蓝科高新
300241,2010004779,瑞丰光电
300245,2010004809,天玑科技
300250,2010004828,初灵信息
601222,2010004835,林洋能源
2608,2010004839,*ST舜船
2610,2010004842,爱康科技
300253,2010004843,卫宁健康
2614,2010004871,蒙发利
300264,2010004878,佳创视讯
601677,2010004884,明泰铝业
2624,2010004918,完美世界
601100,2010004927,恒立液压
300272,2010004932,开能环保
300275,2010004933,梅安森
2625,2010004939,龙生股份
2639,2010004965,雪人股份
300288,2010005044,朗玛信息
2654,2010005054,万润科技
601515,2010005056,东风股份
300292,2010005069,吴通控股
2664,2010005090,信质电机
300302,2010005100,同有科技
2665,2010006823,首航节能
2592,2010004725,八菱科技
2595,2010004733,豪迈科技
2598,2010004769,山东章鼓
2602,2010004815,世纪华通
300249,2010004827,依米康
300260,2010004858,新莱应材
300261,2010004868,雅本化学
300263,2010004877,隆华节能
2617,2010004883,露笑科技
2616,2010004886,长青集团
300268,2010004893,万福生科
2622,2010004907,永大集团
300270,2010004913,中威电子
300274,2010004929,阳光电源
601028,2010004941,玉龙股份
2638,2010004961,勤上光电
2642,2010004990,荣之联
300295,2010005082,三六五网
2663,2010005091,普邦园林
300299,2010005096,富春通信
300303,2010005097,聚飞光电
300307,2010006828,慈星股份
300308,2010006835,中际装备
603001,2010006877,奥康国际
300317,2010006896,珈伟股份
300315,2010006897,掌趣科技
300318,2010006910,博晖创新
300325,2010006943,德威新材
2680,2010006949,长生生物
2588,2010004703,史丹利
300236,2010004739,上海新阳
300239,2010004754,东宝生物
300243,2010004781,瑞丰高材
2609,2010004840,捷顺科技
601789,2010004844,宁波建工
300256,2010004849,星星科技
2618,2010004882,丹邦科技
601669,2010004912,中国电建
2628,2010004934,成都路桥
2629,2010004936,仁智油服
2632,2010004947,道明光学
300277,2010004956,海联讯
300279,2010005008,和晶科技
2649,2010005018,博彦科技
2652,2010005034,扬子新材
300287,2010005045,飞利信
300289,2010005058,利德曼
300290,2010005059,荣科科技
300296,2010005083,利亚德
300300,2010005095,汉鼎宇佑
300313,2010006874,天山生物
300321,2010006917,同大股份
300331,2010006980,苏大维格
2694,2010007070,顾地科技
300348,2010007074,长亮科技
2697,2010007086,红旗连锁
2611,2010004852,东方精工
300267,2010004892,尔康制药
601996,2010004895,丰林集团
2620,2010004898,瑞和股份
2623,2010004908,亚玛顿
300273,2010004925,和佳股份
2631,2010004944,德尔未来
2635,2010004957,安洁科技
601928,2010004968,凤凰传媒
300278,2010004982,华昌达
2645,2010004995,华宏科技
2644,2010005000,佛慈制药
2656,2010005065,摩登大道
2657,2010005068,中科金财
2658,2010005078,雪迪龙
300298,2010005089,三诺生物
2669,2010006842,康达新材
2670,2010006851,国盛金控
603000,2010006867,人民网
300314,2010006882,戴维医疗
603333,2010006891,明星电缆
300320,2010006909,海达股份
2675,2010006919,东诚药业
2677,2010006921,浙江美大
300329,2010006962,海伦钢琴
2689,2010007028,远大智能
603003,2010007071,龙宇燃油
2699,2010007091,美盛文化
601238,2010006858,广汽集团
2671,2010006876,龙泉股份
603123,2010006878,翠微股份
2679,2010006938,福建金森
300334,2010006989,津膜科技
300346,2010007063,南大光电
2693,2010007067,双成药业
300347,2010007072,泰格医药
603167,2010007078,渤海轮渡
2696,2010007085,百洋股份
2535,2010004439,林州重机
2541,2010004461,鸿路钢构
300165,2010004470,天瑞仪器
300167,2010004472,迪威视讯
300169,2010004474,天晟新材
300176,2010004502,鸿特精密
601216,2010004513,君正集团
300183,2010004517,东软载波
2560,2010004543,通达股份
300202,2010004607,聚龙股份
300204,2010004609,舒泰神
300213,2010004642,佳讯飞鸿
2579,2010004645,中京电子
300215,2010004653,电科院
300219,2010004659,鸿利智汇
300222,2010004670,科大智能
300231,2010004713,银信科技
300234,2010004729,开尔新材
2599,2010004790,盛通股份
300244,2010004808,迪安诊断
300246,2010004810,宝莱特
300251,2010004829,光线传媒
601901,2010004836,方正证券
2612,2010004857,朗姿股份
601908,2010004864,京运通
2615,2010004872,哈尔斯
300265,2010004879,通光线缆
2627,2010004928,宜昌交运
2684,2010006958,猛狮科技
300326,2010006959,凯利泰
2686,2010006988,亿利达
601608,2010007001,中信重工
300335,2010007006,迪森股份
300337,2010007031,银邦股份
603077,2010007044,和邦生物
300343,2010007051,联创互联
603766,2010007065,隆鑫通用
2695,2010007079,煌上煌
300352,2010007093,北信源
300351,2010007094,永贵电器
300203,2010004608,聚光科技
2573,2010004612,清新环境
2574,2010004623,明牌珠宝
300209,2010004630,天泽信息
300218,2010004661,安利股份
300224,2010004682,正海磁材
2585,2010004689,双星新材
2586,2010004690,围海股份
601311,2010004692,骆驼股份
2587,2010004702,奥拓电子
300136,2010004247,信维通信
600998,2010004250,九州通
2496,2010004255,辉丰股份
2505,2010004288,大康农业
2506,2010004289,协鑫集成
2514,2010004321,宝馨科技
2518,2010004331,科士达
300143,2010004343,星河生物
2523,2010004352,天桥起重
300148,2010004361,天舟文化
300152,2010004403,科融环境
601118,2010004427,海南橡胶
2538,2010004458,司尔特
300168,2010004473,万达信息
300172,2010004487,中电环保
2545,2010004493,东方铁塔
2550,2010004512,千红制药
300182,2010004516,捷成股份
300184,2010004518,力源信息
2556,2010004535,辉隆股份
601116,2010004538,三江购物
2559,2010004542,亚威股份
2562,2010004553,兄弟科技
2564,2010004555,天沃科技
300210,2010004631,森远股份
300212,2010004641,易华录
601233,2010004657,桐昆股份
300220,2010004668,金运激光
601599,2010004675,鹿港文化
2589,2010004704,瑞康医药
601567,2010004706,三星医疗
300232,2010004727,洲明科技
2594,2010004732,比亚迪
2621,2010004896,三垒股份
2634,2010004972,棒杰股份
601555,2010004980,东吴证券
2647,2010005004,宏磊股份
300280,2010005007,南通锻压
300282,2010005009,汇冠股份
2650,2010005019,加加食品
2651,2010005021,利君股份
300284,2010005023,苏交科
601231,2010005055,环旭电子
300293,2010005074,蓝英装备
2659,2010005079,中泰桥梁
2662,2010005080,京威股份
2661,2010005084,克明面业
2660,2010005093,茂硕电源
2666,2010006820,德联集团
300309,2010006839,吉艾科技
601388,2010006852,怡球资源
300310,2010006863,宜通世纪
2673,2010006883,西部证券
2678,2010006937,珠江钢琴
300324,2010006944,旋极信息
2687,2010007015,乔治白
2690,2010007045,美亚光电
300344,2010007052,太空板业
603399,2010007073,新华龙
300350,2010007076,华鹏飞
601058,2010004746,赛轮金宇
300240,2010004755,飞力达
2597,2010004768,金禾实业
300242,2010004780,明家联合
2600,2010004791,江粉磁材
2607,2010004834,亚夏汽车
601636,2010004841,旗滨集团
300254,2010004847,仟源医药
2613,2010004860,北玻股份
300262,2010004876,巴安水务
601633,2010004889,长城汽车
300266,2010004891,兴源环境
300271,2010004916,华宇软件
2626,2010004926,金达威
2630,2010004945,华西能源
2636,2010004960,金安国纪
2637,2010004962,赞宇科技
2646,2010004996,青青稞酒
300281,2010005006,金明精机
300283,2010005022,温州宏丰
2653,2010005031,海思科
601929,2010005060,吉视传媒
2655,2010005061,共达电声
300305,2010006825,裕兴股份
601012,2010006834,隆基股份
2672,2010006875,东江环保
300312,2010006884,邦讯技术
2676,2010006920,顺威股份
603128,2010006924,华贸物流
300323,2010006939,华灿光电
300322,2010006948,硕贝德
2685,2010006953,华东重机
2682,2010006955,龙洲股份
2683,2010006956,宏大爆破
300328,2010006964,宜安科技
300332,2010006979,天壕环境
300333,2010006986,兆日科技
300339,2010007030,润和软件
300338,2010007032,开元仪器
300341,2010007042,麦迪电气
2691,2010007056,冀凯股份
601038,2010007059,一拖股份
2692,2010007064,远程电缆
2633,2010004954,申科股份
2640,2010004973,跨境通
2641,2010004975,永高股份
601336,2010004976,新华保险
2648,2010005005,卫星石化
300286,2010005028,安科瑞
300285,2010005029,国瓷材料
300297,2010005085,蓝盾股份
300301,2010005094,长方集团
300304,2010005101,云意电气
300306,2010006829,远方光电
2667,2010006830,鞍重股份
2668,2010006833,奥马电器
300311,2010006862,任子行
2674,2010006890,兴业科技
603366,2010006902,日出东方
603002,2010006903,宏昌电子
300330,2010006963,华虹计通
2688,2010007018,金河生物
300340,2010007043,科恒股份
300345,2010007055,红宇新材
300233,2010004728,金城医药
300237,2010004740,美晨科技
2596,2010004745,海南瑞泽
300247,2010004818,乐金健康
2605,2010004831,姚记扑克
2606,2010004832,大连电瓷
601886,2010004846,江河集团
300255,2010004848,常山药业
300259,2010004854,新天科技
2619,2010004897,巨龙管业
300269,2010004911,联建光电
300276,2010004946,三丰智能
2643,2010004989,万润股份
601313,2010005030,江南嘉捷
300291,2010005046,华录百纳
601800,2010005062,中国交建
300294,2010005075,博雅生物
300316,2010006898,晶盛机电
300319,2010006916,麦捷科技
601965,2010006945,中国汽研
2681,2010006946,奋达科技
601339,2010006954,百隆东方
300327,2010006960,中颖电子
300336,2010007007,新文化
603008,2010007023,喜临门
300342,2010007041,天银机电
300349,2010007075,金卡股份
2698,2010007092,博实股份
333,2010007511,美的集团
600023,2010007645,浙能电力
601607,2010000760,上海医药
999,2010001441,华润三九
300357,2010007653,我武生物
300359,2010007655,全通教育
2705,2010007656,新宝股份
603699,2010007657,纽威股份
300358,2010007654,楚天科技
300361,2010007666,奥赛康
300362,2010007667,天翔环境
2706,2010007664,良信电器
300360,2010007663,炬华科技
2707,2010007665,众信旅游
300,2070000060,沪深300
399001,2070000014,深证成指
1,2070000005,上证指数
399106,2070000017,深证综指
399006,2070000553,创业板指
603308,2010007668,应流股份
2708,2010007670,光洋股份
300363,2010007672,博腾股份
300365,2010007671,恒华科技
2709,2010007669,天赐材料
300369,2010007674,绿盟科技
300372,2010007675,欣泰电气
300367,2010007676,东方网力
300371,2010007677,汇中股份
300370,2010007678,安控科技
300373,2010007679,扬杰科技
300368,2010007680,汇金股份
300366,2010007681,创意信息
2710,2010007682,慈铭体检
2712,2010007683,思美传媒
2711,2010007684,欧浦智网
300376,2010007687,易事特
603555,2010007689,贵人鸟
2713,2010007690,东易日盛
300375,2010007688,鹏翎股份
300377,2010007693,赢时胜
300378,2010007694,鼎捷软件
2715,2010007695,登云股份
2717,2010007696,岭南园林
2716,2010007697,金贵银业
601225,2010007698,陕西煤业
603688,2010007699,石英股份
603005,2010007701,晶方科技
2718,2010007702,友邦吊顶
300380,2010007703,安硕信息
300379,2010007704,东方通
300382,2010007705,斯莱克
2725,2010007707,跃岭股份
2719,2010007708,麦趣尔
2721,2010007709,金一文化
2714,2010007710,牧原股份
2723,2010007711,金莱特
2722,2010007712,金轮股份
300381,2010007713,溢多利
300383,2010007715,光环新网
603288,2010007721,海天味业
416,2010001030,民生控股
2726,2010008258,龙大肉食
2727,2010008259,一心堂
300386,2010008260,飞天诚信
300385,2010008261,雪浪环境
603006,2010008262,联明股份
603009,2010008263,北特科技
603328,2010008264,依顿电子
603369,2010008267,今世缘
603168,2010008268,莎普爱思
300387,2010008279,富邦股份
300384,2010008390,三联虹普
300388,2010008391,国祯环保
300389,2010008392,艾比森
300390,2010008393,天华超净
300391,2010008394,康跃科技
2728,2010008395,台城制药
603100,2010008396,川仪股份
601579,2010008397,会稽山
603099,2010008398,长白山
603111,2010008399,康尼机电
603126,2010008400,中材节能
603609,2010008413,禾丰牧业
2729,2010008669,好利来
603188,2010008670,亚邦股份
601016,2010008671,节能风电
603806,2010008672,福斯特
603306,2010008673,华懋科技
600917,2010008674,重庆燃气
300396,2010008675,迪瑞医疗
300397,2010008676,天和防务
300393,2010008677,中来股份
300395,2010008678,菲利华
300392,2010008679,腾信股份
2730,2010008715,电光科技
300398,2010008716,飞凯材料
300399,2010008717,京天利
300400,2010008718,劲拓股份
300401,2010008719,花园生物
603010,2010008720,万盛股份
603018,2010008721,中设集团
603169,2010008722,兰石重装
603456,2010008723,九洲药业
603606,2010008724,东方电缆
300402,2010008733,宝色股份
603019,2010008834,中科曙光
601015,2010008835,陕西黑猫
603988,2010008836,中电电机
603166,2010008837,福达股份
603088,2010008838,宁波精达
603011,2010008839,合锻智能
2731,2010008840,萃华珠宝
300406,2010008841,九强生物
300405,2010008842,科隆精化
2724,2010008843,海洋王
300403,2010008844,地尔汉宇
2732,2010009006,燕塘乳业
2733,2010009007,雄韬股份
300407,2010009008,凯发电气
300408,2010009009,三环集团
300409,2010009010,道氏技术
601226,2010009011,华电重工
603998,2010009012,方盛制药
601969,2010009013,海南矿业
603368,2010009014,柳州医药
603518,2010009015,维格娜丝
2735,2010009016,王子新材
2738,2010009219,中矿资源
2736,2010009220,国信证券
300410,2010009221,正业科技
603017,2010009222,中衡设计
300411,2010009223,金盾股份
601021,2010009224,春秋航空
2737,2010009225,葵花药业
300412,2010009226,迦南科技
603588,2010009227,高能环境
603636,2010009228,南威软件
603788,2010009229,宁波高发
603889,2010009230,新澳股份
600976,2010000824,健民集团
600983,2010000830,惠而浦
601069,2010009534,西部黄金
603558,2010009535,健盛集团
603600,2010009536,永艺股份
603601,2010009537,再升科技
2734,2010009538,利民股份
300364,2010009539,中文在线
603678,2010009540,火炬电子
300413,2010009541,快乐购
2739,2010009542,万达院线
300418,2010009543,昆仑万维
2740,2010009544,爱迪尔
300416,2010009545,苏试试验
603611,2010009546,诺力股份
603686,2010009547,龙马环卫
603899,2010009548,晨光文具
300415,2010009549,伊之密
300417,2010009550,南华仪器
603799,2010009579,华友钴业
603698,2010009580,航天工程
300419,2010009581,浩丰科技
166,2010009693,申万宏源
603309,2010009823,维力医疗
603222,2010009824,济民制药
603118,2010009825,共进股份
603015,2010009826,弘讯科技
601198,2010009827,东兴证券
603618,2010009828,杭电股份
603969,2010009829,银龙股份
603939,2010009830,益丰药房
603997,2010009831,继峰股份
2746,2010009832,仙坛股份
2742,2010009833,三圣股份
2743,2010009834,富煌钢构
2741,2010009835,光华科技
2745,2010009836,木林森
300394,2010009837,天孚通信
300420,2010009838,五洋科技
300421,2010009839,力星股份
300422,2010009840,博世科
300423,2010009841,鲁亿通
300425,2010009842,环能科技
300426,2010009843,唐德影视
300427,2010009844,红相电力
603828,2010009845,柯利达
603898,2010009846,好莱客
2747,2010009976,埃斯顿
2748,2010009977,世龙实业
300374,2010009978,恒通科技
300428,2010009979,四通新材
300429,2010009980,强力新材
300430,2010009981,诚益通
300431,2010009982,暴风集团
300432,2010009983,富临精工
300433,2010009984,蓝思科技
600958,2010009985,东方证券
601689,2010009986,拓普集团
603020,2010009987,爱普股份
603030,2010009988,全筑股份
603199,2010009989,九华旅游
603268,2010009990,松发股份
603729,2010009991,龙韵股份
603158,2010009992,腾龙股份
603519,2010009993,立霸股份
603869,2010009994,北部湾旅
2749,2010009997,国光股份
2750,2010009998,龙津药业
603012,2010009999,创力集团
603338,2010010000,浙江鼎力
300435,2010010007,中泰股份
2164,2010001607,宁波东力
600075,2010000060,新疆天业
600598,2010000509,北大荒
2234,2010001677,民和股份
600959,2010010205,江苏有线
603025,2010010206,大豪科技
603315,2010010207,福鞍股份
603318,2010010208,派思股份
603808,2010010209,歌力思
603818,2010010210,曲美家居
603703,2010010211,盛洋科技
603789,2010010212,星光农机
603567,2010010213,珍宝岛
300437,2010010214,清水源
300438,2010010215,鹏辉能源
300442,2010010216,普丽盛
300443,2010010217,金雷风电
300447,2010010218,全信股份
603021,2010010219,山东华鹏
300434,2010010220,金石东方
603883,2010010221,老百姓
300445,2010010222,康斯特
300439,2010010223,美康生物
2752,2010010224,昇兴股份
300404,2010010225,博济医药
300424,2010010226,航新科技
300436,2010010227,广生堂
300440,2010010228,运达科技
300441,2010010229,鲍斯股份
300448,2010010230,浩云科技
300449,2010010231,汉邦高科
300444,2010010232,双杰电气
300446,2010010235,乐凯新材
2751,2010010236,易尚展示
603599,2010010296,广信股份
603355,2010010297,莱克电气
603227,2010010298,雪峰科技
603022,2010010299,新通联
603718,2010010300,海利生物
2753,2010010301,永东股份
300450,2010010302,先导智能
2755,2010010303,东方新星
300414,2010010304,中光防雷
300451,2010010305,创业软件
300453,2010010306,三鑫医疗
300452,2010010307,山河药辅
300456,2010010308,耐威科技
603968,2010010309,醋化股份
603566,2010010310,普莱柯
300458,2010010311,全志科技
2756,2010010312,永兴特钢
300460,2010010313,惠伦晶体
300457,2010010314,赢合科技
300459,2010010315,金科娱乐
300455,2010010324,康拓红外
603989,2010010325,艾华集团
603116,2010010326,红蜻蜓
603311,2010010327,金海环境
300461,2010010336,田中精机
2757,2010010428,南兴装备
2758,2010010429,华通医药
2759,2010010430,天际股份
300462,2010010431,华铭智能
300463,2010010432,迈克生物
300465,2010010433,高伟达
300466,2010010434,赛摩电气
300467,2010010435,迅游科技
300468,2010010436,四方精创
603023,2010010437,威帝股份
603108,2010010439,润达医疗
603198,2010010440,迎驾贡酒
603300,2010010441,华铁科技
603568,2010010442,伟明环保
603598,2010010443,引力传媒
603669,2010010444,灵康药业
603901,2010010445,永创智能
603026,2010010438,石大胜华
603885,2010010446,吉祥航空
603918,2010010447,金桥信息
601368,2010010513,绿城水务
601968,2010010514,宝钢包装
601985,2010010515,中国核电
603066,2010010516,音飞储存
603616,2010010517,韩建河山
2760,2010010518,凤形股份
2761,2010010519,多喜爱
2762,2010010520,金发拉比
2763,2010010521,汇洁股份
2766,2010010522,索菱股份
300464,2010010523,星徽精密
300469,2010010524,信息发展
300470,2010010525,日机密封
300472,2010010526,新元科技
300473,2010010527,德尔股份
300475,2010010528,聚隆科技
300476,2010010529,胜宏科技
300478,2010010530,杭州高新
300479,2010010531,神思电子
300477,2010010532,合纵科技
2765,2010010533,蓝黛传动
2767,2010010537,先锋电子
300471,2010010538,厚普股份
300486,2010010646,东杰智能
300487,2010010647,蓝晓科技
300481,2010010648,濮阳惠成
300480,2010010649,光力科技
2769,2010010650,普路通
300488,2010010651,恒锋工具
2770,2010010652,科迪乳业
603223,2010010653,恒通股份
603117,2010010654,万林股份
603589,2010010655,口子窖
601211,2010010656,国泰君安
603085,2010010657,天成自控
300485,2010010658,赛升药业
2768,2010010659,国恩股份
300483,2010010660,沃施股份
2775,2010010661,文科园林
603979,2010010662,金诚信
603838,2010010663,四通股份
300489,2010010664,中飞股份
2776,2010010665,柏堡龙
300482,2010010666,万孚生物
2771,2010010667,真视通
2772,2010010668,众兴菌业
2773,2010010669,康弘药业
2777,2010010750,久远银海
2778,2010010751,高科石化
2779,2010010752,中坚科技
2780,2010010753,三夫户外
2781,2010010754,奇信股份
2782,2010010755,可立克
2783,2010010756,凯龙股份
2785,2010010757,万里石
300490,2010010758,华自科技
300493,2010010759,润欣科技
300496,2010010760,中科创达
603398,2010010761,邦宝益智
603696,2010010762,安记食品
603800,2010010763,道森股份
603866,2010010764,桃李面包
603936,2010010765,博敏电子
603996,2010010766,中新科技
603999,2010010767,读者传媒
300492,2010010768,山鼎设计
300495,2010010769,美尚生态
603778,2010010770,乾景园林
603299,2010010779,井神股份
603508,2010010780,思维列控
300491,2010010781,通合科技
300494,2010010782,盛天网络
2786,2010010783,银宝山新
2787,2010010784,华源包装
300497,2010010840,富祥股份
300498,2010012316,温氏股份
601155,2010013061,新城控股
1979,2010013550,招商蛇口
300499,2010013959,高澜股份
601900,2010013960,南方传媒
603377,2010013961,东方时尚
2788,2010013982,鹭燕医药
300500,2010013983,苏州设计
300501,2010014006,海顺新材
603608,2010014007,天创时尚
2790,2010014347,瑞尔特
603027,2010014348,千禾味业
603520,2010014365,司太立
300502,2010014390,新易盛
300503,2010014391,昊志机电
603919,2010014426,金徽酒
2789,2010014482,建艺集团
601020,2010014549,华钰矿业
300505,2010014550,川金诺
603861,2010014968,白云电器
300506,2010014976,名家汇
300484,2010014986,蓝海华腾
2792,2010014987,通宇通讯
2791,2010015000,坚朗五金
603028,2010015008,赛福天
300474,2010015014,景嘉微
603798,2010015020,康普顿
968,2010001415,*ST煤气
603701,2010015150,德宏股份
2793,2010015151,东音股份
603868,2010015152,飞科电器
300507,2010015167,苏奥传感
300508,2010015192,维宏股份
603726,2010015259,朗迪集团
603029,2010015489,天鹅股份
300509,2010015502,新美星
2795,2010015503,永和智控
603528,2010015511,多伦科技
603822,2010015521,嘉澳环保
300511,2010015522,雪榕生物
603101,2010015530,汇嘉时代
300510,2010015548,金冠电气
603779,2010015619,威龙股份
2797,2010015620,第一创业
2796,2010015621,世嘉科技
603959,2010015640,百利科技
603339,2010015667,四方冷链
2798,2010015699,帝王洁具
300512,2010015753,中亚股份
600608,2010000519,上海科技
300513,2010015957,恒泰实达
300516,2010015958,久之洋
601611,2010015959,中国核建
603737,2010015960,三棵树
2800,2010015964,天顺股份
603131,2010015976,上海沪工
2799,2010015995,环球印务
300515,2010016002,三德科技
601127,2010016022,小康股份
557,2010001100,西部创业
615,2010001151,京汉股份
300518,2010016209,盛讯达
300517,2010016210,海波重科
603909,2010016211,合诚股份
300519,2010016212,新光药业
603958,2010016215,哈森股份
2802,2010016216,洪汇新材
2801,2010016217,微光股份
603016,2010016223,新宏泰
601966,2010016227,玲珑轮胎
300520,2010018143,科大国创
2805,2010018144,丰元股份
600919,2010018145,江苏银行
603069,2010018149,海汽集团
300522,2010018150,世名科技
300521,2010018161,爱司凯
2803,2010018162,吉宏股份
300523,2010018532,辰安科技
603663,2010018533,三祥新材
2806,2010018540,华锋股份
300525,2010018566,博思软件
300526,2010018567,中潜股份
603007,2010018579,花王股份
603322,2010018580,超讯通信
300529,2010018581,健帆生物
300527,2010018599,华舟应急
300528,2010018626,幸福蓝海
601811,2010018653,新华文轩
600977,2010018687,中国电影
603569,2010018715,长久物流
603843,2010018793,正平股份
603159,2010018794,上海亚虹
2808,2010018795,苏州恒久
300531,2010018796,优博讯
2807,2010018872,江阴银行
600936,2010018873,广西广电
601595,2010019084,上海电影
601997,2010019085,贵阳银行
300530,2010019086,达志科技
300535,2010019212,达威股份
603986,2010019213,兆易创新
300532,2010019214,今天国际
603515,2010020364,欧普照明
300533,2010020365,冰川网络
300536,2010021210,农尚环境
300540,2010021211,深冷股份
2810,2010021212,山东赫达
603090,2010021213,宏盛股份
603031,2010021214,安德利
603977,2010021216,国泰集团
300537,2010021217,广信材料
2809,2010021218,红墙股份
601206,2010021230,海尔施
600908,2010021231,无锡银行
300538,2010021232,同益股份
603658,2010021234,安图生物
300539,2010021235,横河模具
601128,2010021260,常熟银行
601163,2010021261,三角轮胎
2811,2010021262,亚泰国际
603393,2010021268,新天然气
603887,2010021269,城地股份
2812,2010021270,创新股份
300543,2010021271,朗科智能
603067,2010021300,振华股份
300534,2010021301,陇神戎发
603189,2010021308,网达软件
300541,2010021309,先进数通
601500,2010021323,通用股份
300542,2010021324,新晨科技
2720,2010007706,宏良股份
600926,2010021829,杭州银行
603421,2010021830,鼎信通讯
603738,2010021831,泰晶科技
300545,2010021832,联得装备
2815,2010021833,崇达技术
2813,2010021834,路畅科技
603777,2010021842,来伊份
300546,2010021843,雄帝科技
603313,2010021867,恒康家居
300548,2010021868,博创科技
300549,2010021869,优德精密
603816,2010021881,顾家家居
300547,2010021882,川环科技
603160,2010021893,汇顶科技
601229,2010021951,上海银行
603859,2010021952,能科股份
300551,2010021953,古鳌科技
300552,2010021954,万集科技
603667,2010021968,五洲新春
2816,2010021969,和科达
300555,2010021970,路通视信
